Year,Constituency_No,Position,Candidate,Party,Votes,Constituency_Name,Constituency_Type,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin_Percentage
1998,45,1,RUPALA PARSHOTAMBHAI KHODABHAI,BJP,33195,AMRELI,GEN,57.96,48.64,no,11.84
1998,46,1,BALUBHAI TANTI,BJP,31450,DHARI,GEN,57.02,45.79,no,20.02
1998,47,1,SOLANKI DINUBHAI BOGHABHAI,BJP,40487,KODINAR,GEN,62.77,52.09,no,25.02
1998,48,1,SOLANKI HIRABHAI ODHAVAJIBHAI,BJP,30105,RAJULA,GEN,59.3,43.44,no,17.44
1998,49,1,SAURABH PATEL,BJP,45138,BOTAD,GEN,63.36,50.54,no,10.07
1998,50,1,ATMARAM MAKANBHAI PARMAR,BJP,42911,GADHADA,SC,54.26,54.94,no,17.49
1998,51,1,GOTI KURJIBHAI RAMJIBHAI,BJP,33108,PALITANA,GEN,59.21,45.48,no,18.21
1998,52,1,KESHUBHAI HIRJIBHAI NAKARANI,BJP,42667,SIHOR,GEN,62.15,51.4,no,8.25
1998,53,1,VIRANI KALUBHAI VIRJIBHAI,BJP,37037,KUNDLA,GEN,49.61,57.83,no,27.18
1998,54,1,DR.KANUBHAI KALASARIA,BJP,37686,MAHUVA,GEN,52.45,56.27,no,27.74
1998,55,1,GOHIL SHEEVABHAI JERAMBHAI (SHEEVABHAI GOHIL),BJP,29863,TALAJA,GEN,48.19,49.84,no,31.9
1998,56,1,PARSHOTAMBHAI ODHAVJIBHAI SOLANKI,BJP,51705,GHOGHO,GEN,63.6,58.64,no,18.26
1998,57,1,MAHENDRA TRIVEDI,BJP,36072,BHAVNAGAR NORTH,GEN,51.73,44.43,no,16.33
1998,58,1,OZA SUNIL BALKRISHNABHAI (SUNIL OZA),BJP,41525,BHAVNAGAR SOUTH,GEN,53.19,46.05,no,10.93
1998,59,1,BHARAT PANDYA,BJP,35928,DHANDHUKA,GEN,53.59,46.6,no,19.85
1998,60,1,KANJIBHAI RAYABHAI TALPADA,INC,53405,DHOLKA,GEN,59.88,61.12,no,25.51
1998,61,1,MAKWANA GUNVANTBHAI N.,INC,39583,BAVLA,SC,56.56,44.98,no,7.36
1998,62,1,PATEL ANANDIBEN MAFATBHAI,BJP,31974,MANDAL,GEN,62.79,42.17,no,6.25
1998,63,1,PREMJIBHAI VADLANI,INC,35255,VIRAMGAM,GEN,65.61,40.39,no,6.88
1998,64,1,SHAH AMIT ANILCHANDRA (AMIT SHAH),BJP,193373,SARKHEJ,GEN,45.46,69.81,no,47.82
1998,65,1,PATEL VIJAYBHAI HARISHCHANDRA,BJP,48173,DASKROI,GEN,54.97,37.54,no,3.66
1998,66,1,GABHAJI MANGAJI THAKOR,BJP,35620,DEHGAM,GEN,62.53,38.13,no,6.48
1998,67,1,OZA YATINBHAI NARENDRAKUMAR,BJP,86315,SABARMATI,GEN,52.94,55.92,no,13.62
1998,68,1,HAREN PANDYA,BJP,84101,ELLIS BRIDGE,GEN,47.82,77.43,no,59.4
1998,69,1,BAROT BHARATKUMAR CHIMANLAL,BJP,32407,DARIAPUR-KAZIPUR,GEN,49.11,51.35,no,13.14
1998,70,1,KAUSHIKKUMAR JAMNADAS PATEL (KAUSHIK PATEL),BJP,28678,SHAHPUR,GEN,55.88,54.62,no,17.56
1998,71,1,SHAIKHMOHMMAD FARUK H. (FARUK SHAIKH),INC,25445,KALUPUR,GEN,60.77,48.27,no,1.7
1998,72,1,PATEL AMRISHKUMAR GOVINDLAL,BJP,46112,ASARWA,GEN,51.3,40.6,no,0.84
1998,73,1,JHADFIYA GORDHANBHAI P.,BJP,44196,RAKHIAL,GEN,52.88,49.09,no,18.48
1998,74,1,MANUBHAI PARMAR,INC,24788,SHAHER KOTDA,SC,50.49,41.19,no,6.51
1998,75,1,ASHOK BHATT,BJP,29303,KHADIA,GEN,50.52,63.92,no,44.64
1998,76,1,DEVDIWALA USMANGANI I.,IND,34600,JAMALPUR,GEN,53.42,46.35,no,14.42
1998,77,1,KAMLESH PATEL,BJP,82652,MANINAGAR,GEN,41.57,61.14,no,28.89
1998,78,1,KODNANI MAYABEN SURENDRABHAI,BJP,116269,NARODA,GEN,47.15,68.39,no,44.03
1998,79,1,PATEL VADIBHAI BHAISCHANDDAS,BJP,53824,GANDHINAGAR,GEN,63.06,40.4,no,9.33
1998,80,1,PATEL SURESHKUMAR CHATURDAS,INC,43607,KALOL,GEN,63.47,43.62,no,1.5
1998,81,1,NITIN RATILAL PATEL,BJP,53205,KADI,GEN,70.96,50.4,no,10.12
1998,82,1,ISHVARBHAI DHANABHAI MAKWANA,BJP,44738,JOTANA,SC,63.54,49.1,no,21.83
1998,83,1,KHODABHAI N.PATEL,BJP,43026,MEHSANA,GEN,62.83,40.87,no,2.94
1998,84,1,PATEL MANGALDAS MADHAVLAL,BJP,45096,MANSA,GEN,74.87,39.81,no,7.35
1998,85,1,RAVAL NARESHKUMAR GANGARAM,INC,38615,VIJAPUR,GEN,71.28,34.74,no,9.14
1998,86,1,PATEL PRAHALADBHAI MOHANLAL (GOSA),BJP,34075,VISNAGAR,GEN,73.79,29.52,no,3.06
1998,87,1,THAKOR SHREE SHANKARJI OKHAJI,INC,34013,KHERALU,GEN,70.82,34.71,no,2.06
1998,88,1,PATEL NARAYANBHAI LALLUDAS,BJP,61378,UNJHA,GEN,65.53,61.83,no,32
1998,89,1,JAY NARAYAN VYAS,BJP,38624,SIDHPUR,GEN,65.94,42.41,no,5.77
1998,90,1,DESAI RANCHHOD MAHIJIBHAI,BJP,35194,VAGDOD,GEN,60.74,37.17,no,2.07
1998,91,1,PATEL MOHANBHAI HIRABHAI,BJP,41421,PATAN,GEN,55.99,49.55,no,13.65
1998,92,1,ARVIND T. PATEL,BJP,34620,CHANASMA,GEN,73.58,41.12,no,7.49
1998,93,1,THAKOR DILIPKUMAR VIRAJIBHAI,BJP,37742,SAMI,GEN,64.78,45.11,no,17.55
1998,94,1,PATEL SHANKARBHAI LAGDHIRBHAI (SHANKARBHAI,BJP,39700,RADHANPUR,GEN,57.66,45.98,no,20.18
1998,95,1,RAJPUT HEMAJI DARAGHAJI,INC,72730,VAV,GEN,75.56,57.84,no,19.05
1998,96,1,VAGELA LILADHARBHAI KHODAJI,BJP,42300,DEODAR,GEN,68.29,42.87,no,9.35
1998,97,1,VAGHELA MAGANSINH CHIMANSINH,BJP,51345,KANKREJ,GEN,65.9,54.32,no,20.44
1998,98,1,GORDHANJI GIGAJI MALI,BJP,51342,DEESA,GEN,69.14,45.51,no,9.26
1998,99,1,PATEL HARJIVANBHAI HIRABHAI,BJP,55883,DHANERA,GEN,68.6,52.02,no,12.45
1998,100,1,TRIVEDI REKHABEN HITENDRABHAI,BJP,44485,PALANPUR,GEN,60.19,43.82,no,7.03
1998,101,1,DOLATBHAI PARMAR,INC,35002,VADGAM,SC,62.68,35.73,no,2.88
1998,102,1,GADHVI MUKESH B.,INC,49033,DANTA,GEN,64.42,44.2,no,18.14
1998,103,1,AMARSINH BHILABHAI CHAUDHARY,INC,54725,KHEDBRAHMA,ST,62.42,58.76,no,27.55
1998,104,1,RAMANLAL VORA,BJP,50011,IDAR,SC,62.53,53.99,no,27.48
1998,105,1,UPENDRA TRIVEDI,IND,34035,BHILODA,GEN,62.27,34.12,no,7.32
1998,106,1,CHAVDA RANJITSINH NARSINH,BJP,46806,HIMATNAGAR,GEN,60.71,48.36,no,8.29
1998,107,1,RATHOD DIPSINH SHANKARSINH,BJP,37794,PRANTIJ,GEN,63.21,40.88,no,9.34
1998,108,1,PARMAR DILIPSINH VAKHATSINH,BJP,45261,MODASA,GEN,67.56,44.9,no,15.31
1998,109,1,DR. PATEL MAHENDRABHAI SOMABHAI,BJP,44482,BAYAD,GEN,74.08,47.83,no,5.27
1998,110,1,PATEL SHIVABHAI D.,INC,36658,MEGHRAJ,GEN,63.76,37.79,no,3.47
1998,111,1,DR.BHAMAT MANSINH VALLABHBHAI,INC,43005,SANTRAMPUR,GEN,59.11,52.4,no,13.37
1998,112,1,MACHHAR DITABHAI BHIMABHAI,INC,48752,JHALOD,ST,53.25,57.62,no,34.29
1998,113,1,KISHORI BACHUBHAI NATHABHAI,INC,33208,LIMDI,ST,41.23,53.86,no,31.32
1998,114,1,PATEL LALITKUMAR BHAGAWANDAS,INC,32007,DOHAD,ST,45.79,46.41,no,4.23
1998,115,1,PASAYA NAGARSINH GULABSINH,INC,29778,LIMKHEDA,ST,44.36,42.97,no,13.11
1998,116,1,MAHARAUL URVASHIDEVI JAYDIPSINH,INC,48657,DEVGADH BARIA,GEN,54.91,69.53,no,45.99
1998,117,1,VAKIL PARMAR LAXMANSINH MOTISINH,INC,26993,RAJGADH,GEN,51.24,41.25,no,19.22
1998,118,1,BARIA UDESINH MOHANBHAI,INC,37500,HALOL,GEN,52.21,50.37,no,21
1998,119,1,CHAUHAN P.P.,BJP,36436,KALOL,GEN,55.95,48.04,no,27
1998,120,1,PATEL RAJENDRASINH BALWANTSINH,JD,36945,GODHRA,GEN,59.8,35.99,no,10.89
1998,121,1,BHARWAD JETHABHAI GHELABHAI,SP,41998,SHEHRA,GEN,59.37,46.1,no,24.55
1998,122,1,SOLANKI SURPALSINH HIMATSINH,INC,40570,LUNAVADA,GEN,65.17,42.91,no,19.71
1998,123,1,BHABHOR JASWANTSINH SUMANBHAI,BJP,36165,RANDHIKPUR,ST,59.53,45.42,no,0.52
1998,124,1,CHAUHAN MANSHINH KOHYABHAI,AIRJP,37452,BALASINOR,GEN,60.58,48.73,no,22.85
1998,125,1,BIMAL SHAH,BJP,34051,KAPADVANJ,GEN,59.51,38.29,no,6.03
1998,126,1,PARMAR RAMSINH PRABHATBHAI,INC,47526,THASRA,GEN,61.78,48.47,no,10.07
1998,127,1,SUBHASH S. SHELAT,INC,33777,UMRETH,GEN,62.18,41.9,no,3.07
1998,128,1,ZALA GAUTAMBHAI JESANGBHAI,AIRJP,38802,KATHLAL,GEN,60.48,43.45,no,10.43
1998,129,1,CHAUHAN SUNDARSINH BHALABHAI,BJP,33852,MEHMEDABAD,GEN,50.81,42.99,no,15.67
1998,130,1,THAKOR NATVARSINH FULSINH,INC,40821,MAHUDHA,GEN,55.89,49.07,no,24.04
1998,131,1,DESAI PANKAJKUMAR VINUBHAI (GOTIYO),BJP,45322,NADIAD,GEN,53.29,52.98,no,15.51
1998,132,1,SHANKARBHAI DESAIBHAI VAGHELA,INC,46898,CHAKALASI,GEN,69,47.83,no,10.69
1998,133,1,PATEL DILIPBHAI MANIBHAI,BJP,57506,ANAND,GEN,60.93,51.97,no,9.73
1998,134,1,PARMAR GOVINDBHAI RAIJIBHAI,INC,36812,SARSA,GEN,65.79,43.98,no,9.53
1998,135,1,PATEL NIRANJAN PARSOTTAMDAS,INC,41641,PETLAD,GEN,63.26,49.02,no,1.27
1998,136,1,MAKWANA BHARATKUMAR YOGENDRABHAI,INC,35204,SOJITRA,SC,58.02,46.58,no,2.66
1998,137,1,CHAVDA DHIRUBHAI AMARSING,INC,29556,MATAR,GEN,66.09,31.48,no,1.53
1998,138,1,SOLANKI BHARATBHAI MADHAVSINH,INC,48754,BORSAD,GEN,61.6,51.82,no,21.78
1998,139,1,PARMAR DHIRSINH CHHATRASINH,INC,57897,BHADRAN,GEN,61.96,60.13,no,21.36
1998,140,1,SHUKAL SHIRISKUMAR MADHUSUDAN,BJP,32324,CAMBAY,GEN,60,36.54,no,2.56
1998,141,1,RATHWA SUKHRAMBHAI HARIYABHAI,INC,37204,CHHOTA UDAIPUR,ST,49.51,50.07,no,9.96
1998,142,1,RATHWA MOHANSINH CHOTUBHAI,INC,50010,JETPUR,GEN,57.74,65.59,no,33.33
1998,143,1,BHIL DHIRUBHAI CHUNILAL,INC,42923,NASVADI,ST,53.57,54.85,no,22.12
1998,144,1,BABARBHAI AMBALAL TADVI,INC,35128,SANKHEDA,ST,56.31,53,no,5.99
1998,145,1,SIDDHARTH CHIMANBHAI PATEL,INC,38758,DABHOI,GEN,64.17,50.27,no,13.47
1998,146,1,CHAUHAN KHUMANSINH RAYSINH,INC,57616,SAVLI,GEN,64.65,60.9,no,23.54
1998,147,1,LAKHAWALA BHUPENDRA GATULAL,BJP,56780,BARODA CITY,GEN,52.72,47.89,no,17.21
1998,148,1,JASPALSINGH,BJP,105272,SAYAJIGANJ,GEN,49.19,58.5,no,20.38
1998,149,1,YOGESH PATEL,BJP,58272,RAOPURA,GEN,50.49,58.09,no,25.25
1998,150,1,SHRIVASTAVA MADHUBHAI BABUBHAI,BJP,46697,VAGHODIA,GEN,60.5,57.29,no,24
1998,151,1,CHUDASAMA DILUBHA TEMUBHA,BJP,39144,BARODA RURAL,GEN,55.11,39.2,no,6.94
1998,152,1,JEETSINH SOMSINH PARMAR,AIRJP,38278,PADRA,GEN,69.46,36.06,no,4.48
1998,153,1,DABHI CHANDUBHAI MOTIBHAI,INC,43369,KARJAN,SC,63.09,47.84,no,2.78
1998,154,1,MORI CHHATRASINH PUJABHAI,BJP,39903,JAMBUSAR,GEN,62.11,49.12,no,13.55
1998,155,1,PATEL IQBAL IBRAHIM,INC,45490,VAGRA,GEN,67.64,51,no,29.64
1998,156,1,BIPINBHAI ISHWARLAL SHAH,BJP,47169,BROACH,GEN,57.26,45.61,no,8.09
1998,157,1,PATEL JAYANTIBHAI ZINABHAI,BJP,40170,ANKLESHWAR,GEN,59.31,40.84,no,8.19
1998,158,1,VASAVA CHHOTUBHAI AMARSANG,JD,41180,JHAGADIA,ST,63.36,48.29,no,17.2
1998,159,1,VASAVA AMARSIH RAMSING,JD,41986,DEDIAPADA,ST,61.42,44.23,no,19.4
1998,160,1,VASAVA PREMSINH DEVJIBHAI,INC,30450,RAJPIPLA,ST,62.65,36.26,no,1.47
1998,161,1,VASAVA PARESHBHAI GOVINDBHAI,INC,54497,NIJHAR,ST,57.31,60.87,no,33.28
1998,162,1,CHAUDHARI RAMANBHAI KANSARABHAI,JD,31492,MANGROL,ST,55.74,37.44,no,8.45
1998,163,1,VASAVA NAGARBHAI DIVELIYABHAI,INC,37544,SONGADH,ST,54.46,48.38,no,23.9
1998,164,1,GAMIT PRATAPBHAI BABUBHAI,INC,46335,VYARA,ST,60.32,50.19,no,17.41
1998,165,1,PATEL DEVDATTKUMAR KIKABHAI,BJP,48250,MAHUVA,ST,64.07,50.96,no,8.18
1998,166,1,RAJWADI RAJNIKANT PRABHUBHAI,BJP,44861,BARDOLI,ST,62.09,45.53,no,8.83
1998,167,1,RATHOD RAMANBHAI CHHANABHAI,INC,42255,KAMREJ,ST,64.87,48.28,no,2.38
1998,168,1,PATEL DHANSUKHBHAI NATHUBHAI,BJP,64268,OLPAD,GEN,49.3,50.52,no,22.43
1998,169,1,GAJERA DHIRUBHAI HARIBHAI,BJP,70660,SURAT CITY NORTH,GEN,44.73,72.65,no,48.69
1998,170,1,KHASI GULABDAS NAGINDAS,BJP,44279,SURAT CITY EAST,GEN,48.51,62.39,no,31.12
1998,171,1,CHAPATWALA HEMANTBHAI CHAMPAKLAL,BJP,70254,SURAT CITY WEST,GEN,42.24,70.05,no,44
1998,172,1,NAROTTAMBHAI PATEL,BJP,205827,CHORASI,GEN,38.55,74.61,no,53.34
1998,173,1,PATEL RAMESHBHAI CHHOTUBHAI (R.C.PATEL),BJP,47303,JALALPORE,GEN,61.05,50.34,no,1.8
1998,174,1,PATEL MANGUBHAI CHHAGANBHAI,BJP,55578,NAVSARI,ST,58.15,56.25,no,14.28
1998,175,1,PATEL KARSANBHAI BHIKHABHAI,BJP,48799,GANDEVI,GEN,58.91,53.1,no,9.6
1998,176,1,KANJIBHAI MAGANBHAI PATEL,BJP,48110,CHIKHLI,ST,60.57,53.01,no,10.73
1998,177,1,BHOYE MADHUBHAI JELYABHAI,INC,28610,DANGS-BANSDA,ST,49.34,38.33,no,8.61
1998,178,1,DESAI DOLATRAI NATHUBHAI,BJP,56069,BULSAR,GEN,54.13,57.85,no,23.04
1998,179,1,CHAUDHARY HIRABHAI RAMJIBHAI,BJP,36082,DHARAMPUR,ST,52.85,45.89,no,5.06
1998,180,1,PATEL BARAJULBHAI NAVALABHAI,INC,42073,MOTA PONDHA,ST,54.14,49.63,no,12.82
1998,181,1,CHANDRAVADAN MAKANJI PATEL,BJP,37498,PARDI,ST,55.01,43.7,no,9.11
1998,182,1,PATKAR RAMANLAL NANUBHAI,BJP,50380,UMBERGAON,ST,54.86,49.47,no,4.31
2002,1,1,JADEJA NARENDRASINH MADHAVSINHAJ,BJP,49083,ABDASA,GEN,71.88,53.24,no,10.69
2002,2,1,PATEL CHHABILBHAI NARANBHAI,INC,40529,MANDVI,GEN,64.5,46.46,no,0.69
2002,3,1,AHIR SHIVJIBHAI KARSHANBHAI,INC,51480,BHUJ,GEN,64.26,47.71,no,2.39
2002,4,1,DHUA GOPALBHAI GABHABHAI,BJP,40688,MUNDRA,SC,58.39,51.14,no,11.28
2002,5,1,DR. AACHARYA NIMABEN BHAVESH,INC,58619,ANJAR,GEN,52.79,47.55,no,3.31
2002,6,1,BABUBHAI MEGHJI SHAH,INC,40939,RAPAR,GEN,62.07,38.98,no,4.08
2002,7,1,MAKWANA MANAHARLAL MAGANLAL,INC,46098,DASADA,SC,66.28,48.54,no,0.65
2002,8,1,KELA DHANRAJBHAI GOVINDBHAI,BJP,59446,WADHWAN,GEN,60.92,51.34,no,15.32
2002,9,1,BHARVAD BHAVANBHAI JIVANBHAI,INC,60928,LIMBDI,GEN,66.74,55.2,no,17.89
2002,10,1,JINJARIYA POPATBHAI SAVSHIBHAI,IND,34035,CHOTILA,GEN,55.15,38.23,no,9.46
2002,11,1,KAVADIYA JAYANTILAL RAMJIBHAI,BJP,49889,HALVAD,GEN,72.52,47.28,no,4.74
2002,12,1,INDRAVIJAYSINH (I.K.) JADEJA,BJP,35366,DHRANGADHRA,GEN,71.16,33.79,no,1.44
2002,13,1,AMRUTIYA KANTILAL SHIVABHAI,BJP,53443,MORVI,GEN,62.44,44.62,no,1.33
2002,14,1,KUNDARIYA MOHANBHAI KALYANJI,BJP,62251,TANKARA,GEN,67.91,50.84,no,8.86
2002,15,1,SOMANI JYOTSANABEN JITENDRABHAI,BJP,50005,WANKANER,GEN,73.16,43.74,no,8.42
2002,16,1,KUNVARJIBHAI MOHANBHAI BAVALIYA,INC,71296,JASDAN,GEN,77.56,55.16,no,15.94
2002,17,1,TAPUBHAI LIMBASIYA,BJP,80870,RAJKOT-I,GEN,50.23,51.77,no,10.62
2002,18,1,VAJUBHAI VALA,BJP,43397,RAJKOT-II,GEN,49.46,52.73,no,10.35
2002,19,1,PARMAR SIDDHARTH MAYARAM,BJP,78233,RAJKOT RURAL,SC,50.6,49.73,no,4.63
2002,20,1,JAYRAJSINH TEMUBHA JADEJA,BJP,39727,GONDAL,GEN,60.79,42.98,no,15.79
2002,21,1,KORAT JASHUBEN SAVAJIBHAI,BJP,57544,JETPUR,GEN,60.44,55.52,no,15.66
2002,22,1,RADADIYA VITHALBHAI HANSRAJBHAI,INC,48960,DHORAJI,GEN,66.59,51.98,no,10.48
2002,23,1,PRAVINBHAI MOHANBHAI MAKADIA,BJP,34810,UPLETA,GEN,60.82,42.87,no,12.28
2002,24,1,BHOJANI PARSOTAMBHAI NANJIBHAI,BJP,43839,JODIYA,GEN,69.4,46.76,no,2.59
2002,25,1,TRIVEDI VASUBEN NARENDRA,BJP,25517,JAMNAGAR,GEN,49.85,40.26,no,7.83
2002,26,1,DR. DINESH PARMAR,INC,53239,JAMNAGAR RURAL,SC,44.45,48.02,no,2.2
2002,27,1,FALDU RANCHHODBHAI CHANABHAI (R.C. FALDU),BJP,43467,KALAWAD,GEN,64.69,46.63,no,2.74
2002,28,1,CHIMANLAL DHARAMSINHBHAI SAPARIA,BJP,44168,JAMJODHPUR,GEN,70.78,49.25,no,2.92
2002,29,1,MADAM VIKRAMBHAI ARJANBHAI,INC,38323,BHANVAD,GEN,69.72,46.61,no,2.26
2002,30,1,CHAVADA KARUBHAI NARAN,BJP,33367,KHAMBHALIA,GEN,56.31,42.73,no,2.4
2002,31,1,MANEK PABUBHA VIRAMBHA,INC,44009,DWARKA,GEN,61.39,48.2,no,6.19
2002,32,1,ARJUNBHAI DEVABHAI MODHAVADIYA,INC,46311,PORBANDAR,GEN,58.91,48.52,no,4.61
2002,33,1,ODEDARA KARSHANBHAI DULABHAI,BJP,37226,KUTIYANA,GEN,56.89,45.28,no,12.46
2002,34,1,DR. CHUDASAMA CHANDRIKABEN KANJIBHAI,INC,48478,MANGROL,GEN,67.84,44.8,no,1.37
2002,35,1,SUREJA RATEEBHAI GORDHANBHAI,BJP,43359,MANAVADAR,GEN,66.42,52.85,no,12.66
2002,36,1,BORICHA MADHABHAI LAKHABHAI,BJP,52475,KESHOD,SC,61.93,55.62,no,18.68
2002,37,1,PARAMAR GOVINDBHAI VARJANGBHAI,BJP,57182,TALALA,GEN,74.62,46.74,no,0.51
2002,38,1,BARAD JESABHAI BHANABHAI,INC,51207,SOMNATH,GEN,65.81,41.62,no,5.98
2002,39,1,VANSH PUNJABHAI BHIMABHAI,INC,58019,UNA,GEN,64.94,46.79,no,2
2002,40,1,BHALALA KANUBHAI MEPABHAI,BJP,45242,VISAVADAR,GEN,61.58,49.4,no,20.55
2002,41,1,JOSHI BHIKHABHAI GALABHAI,INC,46367,MALIYA,GEN,64.21,44.61,no,10.29
2002,42,1,MASHROO MAHENDRA LILADHAR,BJP,60155,JUNAGADH,GEN,49.39,57.8,no,20.45
2002,43,1,UNDHAD BAVKUBHAI NATHABHAI,BJP,48665,BABRA,GEN,68.6,49.24,no,1.95
2002,44,1,BHECHARBHAI BHADANI,BJP,33556,LATHI,GEN,61.15,45.67,no,9.27
2002,45,1,DHANANI PARESHBHAI DHIRAJLAL,INC,51109,AMRELI,GEN,61.02,55.66,no,17.77
2002,46,1,BALUBHAI JIVRAJBHAI TANTI,BJP,24543,DHARI,GEN,58.2,29.81,no,2.15
2002,47,1,SOLANKI DINUBHAI BOGHABHAI,BJP,47563,KODINAR,GEN,66.91,46.26,no,2
2002,48,1,SOLANKI HIRABHAI ODHAVJIBHAI,BJP,61947,RAJULA,GEN,59.3,64.12,no,38.36
2002,49,1,SAURABH PATEL,BJP,66650,BOTAD,GEN,66.89,53.7,no,26.94
2002,50,1,MARU PRAVINBHAI TIDABHAI,INC,49733,GADHADA,SC,58.42,49.6,no,2.84
2002,51,1,MANDAVIYA MANSUKHBHAI LAXMANBHAI,BJP,40495,PALITANA,GEN,57.62,45.61,no,2.72
2002,52,1,NAKARANI KESHUBHAI HIRAJIBHAI,BJP,52100,SIHOR,GEN,59.98,50.86,no,6.14
2002,53,1,KALUBHAI VIRANI,BJP,41588,KUNDLA,GEN,55.96,50.58,no,13.54
2002,54,1,DR. KANUBHAI VALABHAI KALSARIYA,BJP,38933,MAHUVA,GEN,47.52,51.63,no,14.49
2002,55,1,GOHIL SHIVABHAI JERAMBHAI,BJP,27843,TALAJA,GEN,46.04,37.04,no,9.76
2002,56,1,SOLANKI PARSOTTAM O.,BJP,54674,GHOGHO,GEN,56.57,53.89,no,15.49
2002,57,1,TRIVEDI MAHENDRABHAI SHANTIBHAI (MAHENDRA,BJP,56820,BHAVNAGAR NORTH,GEN,50.34,58.77,no,27.09
2002,58,1,OZA SUNIL BALKRISHNABHAI,BJP,63172,BHAVNAGAR SOUTH,GEN,54.65,51.66,no,8.21
2002,59,1,BHARATBHAI BALDEVBHAI PANDYA,BJP,44070,DHANDHUKA,GEN,56.97,48.12,no,4.24
2002,60,1,CHUDASAMA BHUPENDRASINH,BJP,49683,DHOLKA,GEN,62.61,48.84,no,0.71
2002,61,1,LAKUM KANTIBHAI RAMABHAI,BJP,53041,BAVLA,SC,57.3,51.85,no,10.96
2002,62,1,PATEL PRAGJIBHAI NARANBHAI,BJP,39189,MANDAL,GEN,60.42,46.82,no,0.67
2002,63,1,DODIYA VAJUBHAI PARMABHAI,BJP,53766,VIRAMGAM,GEN,67.11,51.47,no,2.93
2002,64,1,AMITBHAI ANILCHANDRA SHAH (AMIT SHAH),BJP,288327,SARKHEJ,GEN,51.31,66.98,no,36.71
2002,65,1,PATEL BABUBHAI JAMNADAS,BJP,94687,DASKROI,GEN,60.23,55.69,no,16.59
2002,66,1,JAGDISH THAKOR,INC,56550,DEHGAM,GEN,67.52,48.99,no,2.44
2002,67,1,PATEL JITENDRABHAI BABUBHAI (DR. JITUBHAI PATEL),BJP,107561,SABARMATI,GEN,55.45,67.36,no,37.07
2002,68,1,SHETH BHAVINBHAI NALINIBHAI (ENGINEER),BJP,78224,ELLIS BRIDGE,GEN,48.46,76.06,no,56.19
2002,69,1,BAROT BHARATKUMAR CHIMANLAL (BHARAT BAROT),BJP,43658,DARIAPUR-KAZIPUR,GEN,53.22,62.72,no,31.34
2002,70,1,PATEL KAUSHIKKUMAR JAMNADAS (KAUSHIK PATEL),BJP,30708,SHAHPUR,GEN,66.73,50.81,no,3.43
2002,71,1,SHAIKH MOHAMMED FAROOQ HUSAINMIYA (FAROOQ,INC,33113,KALUPUR,GEN,74.98,58.5,no,18.55
2002,72,1,JADEJA PRADIPSINH BHAGVATSINH,BJP,61877,ASARWA,GEN,53.6,55.18,no,22.03
2002,73,1,ZADAFIA GORDHANBHAI PRAGJIBHAI,BJP,63165,RAKHIAL,GEN,63.74,56.25,no,14.57
2002,74,1,VAGHELA JITENDRAKUMAR UMAKANT,BJP,34397,SHAHER KOTDA,SC,60.43,50.66,no,3.54
2002,75,1,ASHOK BHATT,BJP,28138,KHADIA,GEN,65.46,57.01,no,15.48
2002,76,1,DEVADIWALA USMANGANI ISMAILBHAI,INC,46600,JAMALPUR,GEN,60.06,56.23,no,17.34
2002,77,1,NARENDRA MODI,BJP,113589,MANINAGAR,GEN,50.19,73.29,no,48.61
2002,78,1,KODNANI MAYABEN SURENDRABHAI,BJP,155286,NARODA,GEN,49.58,74.67,no,53.42
2002,79,1,DR. C. J. CHAVDA,INC,83107,GANDHINAGAR,GEN,61.38,51.63,no,12.44
2002,80,1,DR. ATUL K. PATEL,BJP,64092,KALOL,GEN,68.41,50.58,no,6.58
2002,81,1,THAKOR BALDEVJI CHANDUJI,INC,69449,KADI,GEN,79.38,51.02,no,4.72
2002,82,1,ISHWARBHAI DHANABHAI MAKWANA,BJP,62041,JOTANA,SC,67.24,54.11,no,11.06
2002,83,1,ANILBHAI TRIBHOVANDAS PATEL (APOLLO GROUP),BJP,61491,MEHSANA,GEN,63.91,51.11,no,14.77
2002,84,1,PRO. MANGALBHAI PATEL,BJP,58981,MANSA,GEN,66.57,49.83,no,2.26
2002,85,1,PATEL KANTIBHAI RAMABHAI,BJP,70358,VIJAPUR,GEN,70.81,57.33,no,21.76
2002,86,1,PATEL PRAHLADBHAI MOHANLAL,BJP,72303,VISNAGAR,GEN,70.51,54.89,no,12.8
2002,87,1,DESAI RAMILABEN RAMBHAI,BJP,70300,KHERALU,GEN,73.85,57.78,no,15.55
2002,88,1,PATEL NARAYANBHAI LALLUBHAI,BJP,76979,UNJHA,GEN,64.67,68.2,no,39.5
2002,89,1,BALVANTSINH CHANDANSINH RAJPUT,INC,64142,SIDHPUR,GEN,75.03,54.35,no,8.71
2002,90,1,THAKOR JODHAJI GALABJI,INC,62214,VAGDOD,GEN,61.94,57.35,no,20
2002,91,1,ANANDIBEN PATEL,BJP,49755,PATAN,GEN,58.26,51.87,no,3.73
2002,92,1,DESAI MALAJIBHAI DEVAJIBHAI,INC,46108,CHANASMA,GEN,72.7,45.16,no,17.5
2002,93,1,THAKOR DILIPKUMAR VIRAJIBHAI,BJP,61875,SAMI,GEN,69.05,52.87,no,12.18
